id,gender,age,educstat,educstatgroup,birthreg,growup,birthpatreg,educstatpat,edustatpatgroup,educstatmat,educstatmatgroup,workstat,retireddummy,hhsize,hhsizegroup,lifestyle,voteintparty2,voteintparty,turnout,voteintakp,voteintchp,voteintmhp,voteintbdp,voteintRL,voteint4major,voteint4major2,affiliat,affliatngo,affiliatparty,affiliatchamb,minrights,warenem,usearm,politban,instbest,tradlifeforce,freedomseparat,patrcitizen,lifestylecompare,interethmarriage,minschool,turkeyleader,badhabits,privresp,alcoholsalat,obstructtransport,leaderjeernew,leaderjeer,preg,intermarry,polapol,libcons,leftright,authanti,secularanti,outin,pacmil,egalelit,nationalist,globloc,europas,headcover,ethnicity,ethnicdummy,religion,religdummy,religiosity,hhincome,loghhincome,region,resarea,resarearural,incomebrac,gini2011pers,gini2012pers,gini2013pers,gini2014pers,gini2011hh,gini2012hh,gini2013hh,gini2014hh,sedi,factor1,factor2,factor3,factor4,socialorder,useofforce,p1,p2,p3,p4,p5
2579,Male,32,High school graduate,High school,Eastern Black Sea,Others,Eastern Black Sea,Primary school graduate,Under high school,Primary school graduate,Under high school,"Works, other",Working,3,3-5 persons,Traditional conservative,Undecided,Undecided,Voter,No,No,No,No,Undecided,,Undecided,Affiliated,Affiliated,Not Affiliated,Not Affiliated,Wrong,Neither right nor wrong,Wrong,Right,Right,Right,Neither right nor wrong,Absolutely right,Right,Wrong,Wrong,Absolutely right,Wrong,Right,Neither right nor wrong,Right,Wrong,Wrong,Wrong,Right,No opinion,Conservative - Describes me well,Right-winger - Describes me well,Authoritarian - Describes me well,No opinion,Self-enclosed - Describes me well,Pacifist - Describes me well,No opinion,Nationalist - Describes me well,Local - Describes me well,Asian - Describes me well,Head scarf,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,3000,8.0063677,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-.34168828,.28991288,.99139172,-.55774283,68.679108,46.46032,.54843557,.1973612,.0961015,.016118405,.14198335
2580,Male,48,High school graduate,High school,Istanbul,Others,Western Black Sea,Secondary school graduate,Under high school,Secondary school graduate,Under high school,"Works, other",Working,5,3-5 persons,Traditional conservative,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Right,Right,Right,Absolutely right,Wrong,Wrong,Right,Right,Right,Right,Right,Right,Right,Right,Neither right nor wrong,Right,No opinion,No opinion,No opinion,No opinion,Secular - Describes me very well,Outward looking - Describes me very well,No opinion,Egalitarian - Describes me very well,No opinion,Universal - Describes me very well,European - Describes me well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,3000,8.0063677,Istanbul,Metropolitan,Others,Lower middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.62524819,1.3479894,1.0394802,.66542929,69.565834,66.305908,.57589388,.16844904,.1582267,.0019211975,.095509186
2581,Male,36,High school graduate,High school,Istanbul,Others,Istanbul,Secondary school graduate,Under high school,Secondary school graduate,Under high school,"Works, other",Working,4,3-5 persons,Traditional conservative,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Right,Right,Absolutely right,Right,Neither right nor wrong,Absolutely Wrong,Right,Right,Right,Right,Right,Right,Right,Right,Right,Absolutely right,No opinion,No opinion,No opinion,No opinion,Secular - Describes me well,Outward looking - Describes me very well,No opinion,Egalitarian - Describes me very well,No opinion,Universal - Describes me very well,European - Describes me very well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,2000,7.6009026,Istanbul,Metropolitan,Others,New middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.62524819,1.3479894,1.2942146,.60451025,74.263054,65.31752,.67827356,.10563307,.13034624,.0062435465,.079503596
2582,Male,35,University graduate,University,Eastern Black Sea,Others,Eastern Black Sea,Primary school graduate,Under high school,Primary school graduate,Under high school,Civil servant,Working,4,3-5 persons,Traditional conservative,AKP,AKP,Voter,Yes,No,No,No,Center-Right,AKP,AKP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Wrong,Neither right nor wrong,Absolutely Wrong,Right,Right,Absolutely Wrong,Neither right nor wrong,Right,Right,Absolutely right,Wrong,Absolutely right,Absolutely Wrong,Right,Wrong,Neither right nor wrong,Wrong,Wrong,Right,Absolutely right,Political - Describes me well,Conservative - Describes me well,No opinion,Authoritarian - Describes me well,No opinion,No opinion,Pacifist - Describes me very well,Egalitarian - Describes me well,No opinion,No opinion,No opinion,Head scarf,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,8000,8.9871969,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-1.0241953,-.95301217,.19853361,-1.3141193,54.059105,34.188347,.25843167,.40011618,.103133,.0040080603,.23431109
2583,Male,38,University graduate,University,Istanbul,Others,Istanbul,High school graduate,High school,High school graduate,High school,"Works, other",Working,3,3-5 persons,Modern,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Right,Right,Absolutely right,Absolutely right,Right,Wrong,Right,Right,Right,Right,Right,Right,Right,Right,Neither right nor wrong,Right,Political - Describes me very well,No opinion,No opinion,No opinion,Secular - Describes me very well,Outward looking - Describes me very well,No opinion,Egalitarian - Describes me very well,No opinion,Universal - Describes me very well,European - Describes me very well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,3000,8.0063677,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.62524819,1.3479894,1.548949,.5435912,78.960251,64.329124,.67533505,.086967751,.15354031,.0010109928,.083145894
2584,Female,34,University graduate,University,Istanbul,Others,Aegean,Primary school graduate,Under high school,Primary school graduate,Under high school,Private sector,Working,4,3-5 persons,Modern,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Absolutely Wrong,Absolutely Wrong,Absolutely Wrong,Right,Absolutely Wrong,Wrong,Wrong,Right,Neither right nor wrong,Absolutely Wrong,Absolutely Wrong,Absolutely right,Absolutely Wrong,Right,Absolutely Wrong,Absolutely Wrong,Absolutely Right,Absolutely right,Absolutely right,Right,Political - Describes me very well,Liberal - Describes me very well,Left-winger - Describes me well,Authoritarian - Describes me well,Secular - Describes me very well,Outward looking - Describes me very well,Pacifist - Describes me very well,Egalitarian - Describes me very well,No opinion,Universal - Describes me very well,European - Describes me very well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,4000,8.2940493,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-1.7589096,-1.4677398,-1.2660142,-1.7908688,27.053408,26.453226,.031390108,.76227218,.023912987,.0057898047,.17663494
2585,Male,24,High school graduate,High school,Istanbul,Rural,Western Black Sea,Secondary school graduate,Under high school,Secondary school graduate,Under high school,Worker,Working,1,1-2 persons,Modern,,Non-voter,Non-voter,No,No,No,No,Non-voter,Non-voter,,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Wrong,Right,Right,Right,Neither right nor wrong,Wrong,Right,Right,Right,Right,Right,Right,Right,Right,Right,Right,Apolitical - Describes me very well,Liberal - Describes me very well,No opinion,No opinion,Secular - Describes me very well,No opinion,Pacifist - Describes me very well,Egalitarian - Describes me very well,Anti-nationalist - Describes me very well,Universal - Describes me very well,European - Describes me very well,Bachelor man,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,7000,8.8536654,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.62524819,1.3479894,.70553643,.74355,63.408043,67.573395,.45246029,.13047525,.31387401,.0011700809,.10202036
2586,Male,29,University graduate,University,Istanbul,Others,Istanbul,High school graduate,High school,Secondary school graduate,Under high school,Self-employed,Working,4,3-5 persons,Modern,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Right,Neither right nor wrong,Right,Absolutely right,Right,Absolutely Wrong,Right,Absolutely right,Right,Absolutely right,Right,Right,Right,Right,Right,Right,No opinion,No opinion,No opinion,No opinion,Secular - Describes me very well,Outward looking - Describes me very well,No opinion,Egalitarian - Describes me very well,No opinion,Universal - Describes me very well,European - Describes me very well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Believer,4000,8.2940493,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.43267331,1.2796431,1.510589,.34859392,78.252907,61.165352,.52845848,.16974223,.20081577,.0013997774,.099583767
2587,Female,18,,,Istanbul,Others,Western Black Sea,High school graduate,High school,Secondary school graduate,Under high school,Student,Working,3,3-5 persons,Traditional conservative,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Neither right nor wrong,Wrong,Absolutely Wrong,Neither right nor wrong,Neither right nor wrong,Wrong,Neither right nor wrong,Absolutely right,Right,Absolutely Wrong,Right,Right,Wrong,Neither right nor wrong,Wrong,Absolutely Wrong,Right,Right,Neither right nor wrong,Right,Political - Describes me well,Liberal - Describes me well,Left-winger - Describes me very well,,Secular - Describes me very well,Outward looking - Describes me well,Pacifist - Describes me well,No opinion,Nationalist - Describes me well,Universal - Describes me well,European - Describes me well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,2500,7.8240461,Istanbul,Metropolitan,Others,Upper class,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-1.5374379,-.63897562,.1051405,-1.7111799,52.336971,27.746155,,,,,
2588,Male,42,High school graduate,High school,Istanbul,Others,Aegean,High school graduate,High school,Secondary school graduate,Under high school,Private sector,Working,5,3-5 persons,Modern,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Neither right nor wrong,Absolutely Wrong,Right,Absolutely right,Neither right nor wrong,Absolutely Wrong,Right,Absolutely right,Absolutely right,Right,Absolutely right,Right,Right,Right,Absolutely right,Absolutely right,Political - Describes me very well,Liberal - Describes me very well,Left-winger - Describes me very well,No opinion,Secular - Describes me very well,No opinion,Pacifist - Describes me very well,Egalitarian - Describes me very well,Nationalist - Describes me very well,Universal - Describes me very well,European - Describes me well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,4000,8.2940493,Istanbul,Metropolitan,Others,Lower middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-.19529432,1.9993204,1.4596833,-.097039074,77.314217,53.935093,.7353211,.076159157,.08944308,.0018998348,.097176827
2589,Male,43,University graduate,University,Istanbul,Others,Western Anatolia,High school graduate,High school,High school graduate,High school,"Works, other",Working,6,6-8 persons,Modern,CHP,CHP,Voter,No,Yes,No,No,Center-Left,CHP,CHP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Absolutely right,Neither right nor wrong,Right,Right,Right,Neither right nor wrong,Absolutely Wrong,Right,Absolutely right,Right,Absolutely right,Right,Right,Right,Right,Absolutely right,Absolutely right,No opinion,Liberal - Describes me well,No opinion,No opinion,Secular - Describes me very well,Outward looking - Describes me well,Pacifist - Describes me very well,Egalitarian - Describes me very well,Nationalist - Describes me well,Universal - Describes me very well,European - Describes me very well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,3500,8.1605186,Istanbul,Metropolitan,Others,New middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.93679529,1.2252274,.88993764,.9867366,66.808334,71.51902,.53096581,.14019851,.23481882,.0007806606,.093236178
2590,Female,40,Primary school graduate,Under high school,Western Black Sea,Rural,Western Black Sea,Illiterate,Under high school,Illiterate,Under high school,Housewife,Working,4,3-5 persons,Traditional conservative,AKP,AKP,Voter,Yes,No,No,No,Center-Right,AKP,AKP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Right,Right,Right,Right,Right,Right,Right,Right,Right,Wrong,Wrong,Right,Right,Right,Right,Right,Absolutely Wrong,Absolutely Wrong,Absolutely Wrong,Right,Apolitical - Describes me well,Conservative - Describes me well,Right-winger - Describes me well,Anti-authoritarian - Describes me well,No opinion,Self-enclosed - Describes me well,Pacifist - Describes me well,No opinion,Anti-nationalist - Describes me well,Local - Describes me very well,Asian - Describes me very well,Head scarf,Turkish,Non-Kurdish,Sunni Muslim,Others,Religious,2000,7.6009026,Istanbul,Metropolitan,Others,Lower middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.62524819,1.3479894,1.548949,.5435912,78.960251,64.329124,.85482794,.025388341,.044882149,.0016241175,.073277444
2591,Male,19,,,Southeastern Anatolia,Rural,Southeastern Anatolia,Primary school graduate,Under high school,Illiterate,Under high school,Student,Working,5,3-5 persons,Traditional conservative,HDP,BDP,Voter,No,No,No,Yes,Center-Left,BDP,BDP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Absolutely Wrong,Absolutely Wrong,Absolutely right,Right,Wrong,Absolutely right,Right,Absolutely right,Right,Absolutely Wrong,Absolutely Wrong,Absolutely right,Absolutely Wrong,Absolutely right,Absolutely Wrong,Absolutely Wrong,Wrong,Wrong,Absolutely Wrong,Absolutely right,Political - Describes me well,No opinion,Left-winger - Describes me well,No opinion,Anti-secular - Describes me very well,No opinion,Pacifist - Describes me well,Elitist - Describes me very well,No opinion,Local - Describes me well,No opinion,Bachelor man,Kurdish,Kurdish,Sunni Muslim,Others,Believer,2000,7.6009026,Istanbul,Metropolitan,Others,Lower middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-.061041243,-1.4198713,-.88531548,-.13598704,34.073341,53.303177,,,,,
2592,Female,66,Illiterate,Under high school,Central ANatolia,Rural,Central ANatolia,Primary school graduate,Under high school,Illiterate,Under high school,Retired,Retired,3,3-5 persons,Traditional conservative,AKP,AKP,Voter,Yes,No,No,No,Center-Right,AKP,AKP,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Neither right nor wrong,Right,Right,Right,Right,Right,Neither right nor wrong,Right,Right,Wrong,Wrong,Absolutely right,Right,Right,Right,Right,Absolutely Wrong,Absolutely Wrong,Absolutely Wrong,Right,Political - Describes me very well,Conservative - Describes me very well,Right-winger - Describes me very well,Authoritarian - Describes me very well,Secular - Describes me well,Outward looking - Describes me well,Pacifist - Describes me very well,Elitist - Describes me well,Nationalist - Describes me well,Local - Describes me well,Asian - Describes me well,Head scarf,Turkish,Non-Kurdish,Sunni Muslim,Others,Pious,,,Istanbul,Metropolitan,Others,,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,.41096506,1.3534838,1.5617518,.33175611,79.196335,60.892166,,,,,
2593,Female,18,,,Istanbul,Others,Istanbul,High school graduate,High school,High school graduate,High school,Student,Working,4,3-5 persons,Modern,,Other parties,Voter,No,No,No,No,Other Parties,,,Not Affiliated,Not Affiliated,Not Affiliated,Not Affiliated,Wrong,Wrong,Wrong,Right,Absolutely Wrong,Wrong,Right,Right,Neither right nor wrong,Absolutely Wrong,Wrong,Absolutely right,Absolutely Wrong,Wrong,Wrong,Wrong,Right,Right,Right,Right,Apolitical - Describes me well,No opinion,No opinion,No opinion,Secular - Describes me well,Outward looking - Describes me well,Pacifist - Describes me well,No opinion,Nationalist - Describes me well,No opinion,European - Describes me well,No head cover,Turkish,Non-Kurdish,Sunni Muslim,Others,Pious,2000,7.6009026,Istanbul,Metropolitan,Others,New middle,.37099999,.384,.39199999,.36700001,.35800001,.37400001,.38100001,.35699999,9.9457998,-.96641934,-1.0053874,-1.0139977,-.96170264,31.700487,39.906197,,,,,
